date,Dakar_yoff,Diourbel,Fatick,Kaffirine,Kaolak,Kedougou,Kolda,Louga,Matam,Stlouis,Tamba,Thies,Sediou,Ziguinchor
4/1/2011,20.588531,27.432281,27.297516,30.139313,28.945953,33.092438,33.115875,26.363922,34.639313,21.914703,34.504547,24.016266,29.647125,28.717438
5/1/2011,21.452057,27.059479,27.223541,30.002838,28.776276,33.368073,33.571198,25.750885,35.569244,22.125885,34.926666,24.008698,29.871979,28.743073
6/1/2011,24.504303,28.701569,28.25821,30.191803,29.523834,29.578522,30.785553,27.387115,34.7211,24.492584,33.012115,26.560944,29.264069,28.96524
7/1/2011,26.224762,28.769684,28.664215,29.224762,29.02359,27.328278,28.058746,28.42984,32.740387,26.46109,30.136871,27.726715,27.496246,27.67984
8/1/2011,27.071442,27.905426,27.930817,27.71402,27.854645,26.68277,26.971832,28.133942,30.241364,27.456207,28.173004,27.665192,26.764801,26.850739
9/1/2011,27.524567,28.329254,28.374176,28.135895,28.180817,27.046051,27.487457,28.93863,31.02066,28.104645,28.548004,28.116364,27.485504,27.643707
10/1/2011,28.080963,28.721588,29.01651,29.123932,29.039948,27.955963,28.69815,29.653229,32.069244,28.614166,30.770416,28.795807,28.059479,28.161041
11/1/2011,25.813385,26.600494,27.008698,27.686432,27.426666,28.059479,28.192291,28.11026,30.39151,25.801666,29.64737,26.487213,27.39737,27.6669
12/1/2011,24.024567,24.155426,24.233551,24.819489,24.80777,25.649567,26.096832,25.255035,25.604645,23.885895,26.755035,24.311676,24.585114,25.372223
1/1/2012,21.471344,24.264313,24.50064,25.055328,24.934235,26.178375,27.090485,24.623688,24.604156,22.139313,26.783844,24.055328,25.129547,25.53775
2/1/2012,19.575836,24.741852,25.138336,25.997711,25.747711,27.989899,28.704742,24.69107,26.142242,20.876617,28.194977,23.03482,26.64029,26.819977
3/1/2012,20.523346,27.386627,27.61905,28.933502,28.591705,31.751862,31.730377,26.943268,30.32608,22.429596,32.20108,25.265533,29.10147,28.314362
4/1/2012,19.764557,27.057526,27.596588,29.963776,29.17862,32.881744,33.227448,25.88565,33.858307,20.895416,34.17862,23.412994,30.07315,28.995026
5/1/2012,22.259186,28.72403,27.823639,30.15567,29.653717,32.31778,32.778717,28.108795,35.45645,23.39981,34.259186,25.925201,29.458405,28.313873
6/1/2012,24.59195,28.757965,28.257965,30.058746,29.545074,29.775543,31.21109,28.006012,34.59195,24.976715,33.039215,26.931793,29.359528,28.908356
7/1/2012,26.463776,28.590729,28.26651,28.239166,28.461823,26.504791,27.20987,28.559479,31.498932,26.674713,28.465729,27.825104,26.895416,26.973541
8/1/2012,27.090973,27.674957,27.68863,27.391754,27.542145,26.34488,26.911285,28.212067,29.653473,27.817535,27.698395,27.600739,26.700348,26.749176
9/1/2012,27.445953,27.81314,27.924469,27.518219,27.674469,26.295563,26.854156,28.385406,30.026031,28.197906,27.455719,27.91275,26.676422,26.779938
10/1/2012,28.088531,28.518219,28.748688,28.838531,28.717438,27.379547,28.2565,29.274078,32.55533,28.529938,29.457672,28.40689,28.092438,28.207672
11/1/2012,26.735016,28.051422,28.363922,29.160797,28.740875,28.1315,28.779938,27.770172,32.047516,26.221344,30.658844,27.141266,28.203766,28.369781
12/1/2012,23.630768,23.902252,24.249908,25.052643,24.847565,24.9003,25.943268,24.156158,25.568268,22.849518,26.458893,23.433502,25.035065,25.7128
1/1/2013,21.890533,23.540924,23.86905,24.572174,24.57022,24.699127,26.097565,24.048737,24.60733,22.478424,26.079987,23.048737,24.835846,25.35733
2/1/2013,21.29068,26.118805,26.591461,27.13443,27.304352,28.146149,29.595367,26.267242,28.194977,22.544586,30.153961,24.632477,27.679352,27.689117
3/1/2013,21.095367,27.569977,27.950836,29.808258,29.50357,32.0231,32.49185,26.493805,32.74185,22.081696,33.644196,24.444977,29.595367,28.579742
4/1/2013,20.590485,26.432281,26.547516,29.002594,28.395172,32.197906,32.686188,25.402985,33.83658,21.240875,33.89908,23.41275,29.336578,27.692047
5/1/2013,22.995026,28.6669,27.924713,30.444244,29.887604,32.176666,33.07315,28.946198,35.78409,24.461823,34.86026,26.364166,30.243073,29.157135
6/1/2013,24.57901,28.401276,28.000885,29.799713,29.483307,29.563385,31.282135,27.489166,34.432526,25.11026,32.963776,26.504791,29.49112,29.006744
7/1/2013,26.521637,28.86148,28.631012,29.14859,29.134918,27.17984,28.0607,28.734528,32.17398,26.838043,29.894684,27.945465,27.353668,27.425934
8/1/2013,26.818024,27.60904,27.536774,27.337555,27.487946,26.073883,26.694977,27.845367,29.989899,27.277008,27.730133,27.39029,26.239899,26.282867
9/1/2013,27.29068,27.837555,28.06607,27.91568,27.94693,26.788727,27.31607,28.06607,30.913727,27.90982,28.087555,27.693024,27.204742,27.29654
10/1/2013,27.818512,28.443512,28.572418,28.564606,28.58023,27.164215,27.865387,29.218903,32.521637,28.34195,29.677887,28.27359,27.656403,27.859528
11/1/2013,26.12259,26.487823,26.90384,27.575714,27.556183,26.558136,27.493683,27.003448,30.09134,25.827667,29.83548,26.255402,26.993683,27.269073
12/1/2013,23.263824,24.199371,24.631012,25.207184,25.209137,25.525543,26.11734,24.496246,26.183746,23.11148,27.345856,23.90445,24.941559,25.58609
1/1/2014,20.474762,23.757965,24.197418,24.990387,25.031403,26.902496,27.156403,23.64273,26.131012,21.076324,27.652496,22.552887,25.20523,25.506012
2/1/2014,19.565338,24.280182,24.819244,25.532135,25.524323,27.301666,28.569244,24.713776,26.315338,21.405182,28.23526,23.278229,26.162994,26.612213
3/1/2014,19.715729,25.768463,26.205963,27.54776,27.258698,30.317291,30.809479,25.321198,30.018463,21.096588,31.182526,23.434479,27.799713,27.250885
4/1/2014,20.509674,27.628815,27.208893,29.747955,29.24405,33.372955,32.92569,27.304596,34.30069,22.32022,33.87686,24.380768,28.953033,27.646393
5/1/2014,21.872711,27.337555,27.169586,29.907867,29.212555,32.025055,32.579742,26.085602,35.448883,22.487946,33.75357,24.468414,29.530914,28.208649
6/1/2014,24.614899,29.200836,28.474274,30.585602,30.179352,29.667633,31.302399,28.261383,35.39615,25.081696,33.17935,27.093414,29.44107,29.167633
7/1/2014,26.240631,29.291412,29.0336,29.818756,29.885162,28.385162,29.361725,28.928131,33.230865,26.711334,30.394928,28.100006,28.21524,28.082428
8/1/2014,26.762115,28.516022,28.185944,27.924225,28.336334,26.672272,26.967194,28.47696,30.682037,27.178131,27.892975,27.998444,26.582428,26.654694
